dataset_name	hyperparameter_setting	n_hidden_layer	n_feature	n_hidden_module	n_hidden_neuron	n_training	n_testing	training_total_loss	training_root_loss	training_auxiliary_loss	training_auc	training_auc_ci	training_bac	training_bac_ci	training_f1	training_f1_ci	testing_total_loss	testing_root_loss	testing_auxiliary_loss	testing_auc	testing_auc_ci	testing_bac	testing_bac_ci	testing_f1	testing_f1_ci
expression_tox21-pxr-p1_200	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	200	234,96,50,21,14,11,7,2,2,2,1	1306,762,504,240,157,136,86,25,34,38,20	857	215	4.04681	0.58479	6.92404	0.61882	0.02825	0.59182	0.01805	0.33696	0.04667	4.12693	0.63292	6.98802	0.55755	0.05719	0.55891	0.03407	0.25	0.09119
expression_tox21-pxr-p1_300	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	59,16,4,1,1,1,1	379,150,47,15,19,20,20	857	215	2.86915	0.63582	4.46667	0.57118	0.02787	0.5	0	0	0	2.8667	0.6346	4.46419	0.58134	0.054	0.5	0	0	0
expression_tox21-pxr-p1_300	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	69,23,12,3,7,7,5,1,1,1	462,210,129,39,73,76,58,12,18,20	857	215	3.72701	0.59141	6.27121	0.60616	0.02635	0.56835	0.01805	0.27855	0.0469	3.82427	0.63913	6.37028	0.55167	0.05593	0.53802	0.03447	0.20455	0.08625
expression_tox21-pxr-p1_300	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	300	62,28,13,6,1,1	273,216,126,78,17,20	857	215	2.55156	0.62962	3.84388	0.5816	0.02551	0.5	0	0	0	2.55766	0.63244	3.85045	0.57741	0.05194	0.5	0	0	0
expression_tox21-pxr-p1_300	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	104,47,25,13,5,2,1,1,1,1,1	589,351,244,139,52,23,10,14,17,18,20	857	215	4.07483	0.60012	6.94943	0.6095	0.02762	0.57191	0.01674	0.27507	0.04817	4.10505	0.61221	6.98566	0.50996	0.05694	0.55546	0.03168	0.23256	0.09303
expression_tox21-pxr-p1_300	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	128,39,16,4,8,8,6,1,1,1	815,351,173,53,91,94,77,12,18,20	857	215	3.75344	0.60108	6.30474	0.61057	0.0274	0.57193	0.01691	0.27168	0.04711	3.79812	0.62074	6.35476	0.59207	0.05587	0.54497	0.03432	0.22472	0.09395
expression_tox21-pxr-p1_300	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	300	121,44,17,7,2,2,1	631,360,170,92,35,39,19	857	215	2.82234	0.61363	4.41741	0.5727	0.03018	0.55455	0.01578	0.22419	0.0456	2.83788	0.62168	4.4324	0.60392	0.05485	0.53103	0.03356	0.2	0.08489
expression_tox21-pxr-p1_300	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	162,62,29,14,6,3,2,1,1,1,1	930,480,286,153,69,41,28,14,17,18,20	857	215	4.14179	0.62979	7.02399	0.58257	0.0279	0.5	0	0	0	4.14063	0.63005	7.02115	0.58324	0.05698	0.5	0	0	0
expression_tox21-pxr-p1_300	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	131,51,25,9,8,8,5,1,1,1	733,423,254,116,89,96,58,12,18,20	857	215	3.71239	0.58391	6.25696	0.63269	0.02678	0.58228	0.01806	0.31025	0.04831	3.84877	0.64438	6.40878	0.58911	0.05762	0.53103	0.03117	0.2	0.08105
expression_tox21-pxr-p1_300	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	167,68,36,16,12,9,6,2,2,2,1	1009,546,357,178,124,99,68,25,34,38,20	857	215	4.0483	0.58817	6.92026	0.61428	0.0274	0.59171	0.01898	0.34987	0.04608	4.10432	0.62129	6.96605	0.56119	0.05664	0.57624	0.03652	0.30435	0.09298
expression_tox21-pxr-p1_300	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	165,75,38,19,6,3,1,1,1,1,1	847,561,365,213,68,42,10,14,17,18,20	857	215	4.05474	0.59381	6.92186	0.60873	0.02898	0.59088	0.01915	0.34392	0.04783	4.11887	0.61756	7.00262	0.5422	0.06188	0.55531	0.03759	0.27368	0.09261
expression_tox21-pxr-p1_300	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	300	190,67,29,10,9,9,6,1,1,1	1086,564,298,130,107,114,77,12,18,20	857	215	3.73986	0.59718	6.28535	0.60109	0.02979	0.57191	0.01713	0.27507	0.04719	3.81216	0.63131	6.3617	0.5911	0.05694	0.52758	0.03075	0.18182	0.08283
expression_tox21-pxr-p1_300	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	225,83,40,17,13,10,7,2,2,2,1	1350,675,399,192,141,117,86,25,34,38,20	857	215	4.04089	0.5824	6.91697	0.63162	0.02823	0.58237	0.01699	0.29799	0.0479	4.13166	0.63057	7.00219	0.53768	0.05761	0.5624	0.03276	0.25287	0.09257
expression_tox21-pxr-p1_300	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	223,90,42,20,7,4,2,1,1,1,1	1188,690,407,227,85,60,28,14,17,18,20	857	215	4.13511	0.62571	7.01878	0.60496	0.02753	0.52508	0.01204	0.12025	0.03901	4.14028	0.62925	7.02205	0.5912	0.05629	0.52768	0.02586	0.14634	0.07273
expression_tox21-pxr-p1_300	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	228,96,49,22,13,10,6,2,2,2,1	1267,756,478,252,140,118,68,25,34,38,20	857	215	4.04095	0.58158	6.91875	0.64486	0.02684	0.59956	0.01957	0.36554	0.04755	4.12579	0.62871	6.99417	0.60791	0.0578	0.57969	0.03739	0.31915	0.08889
expression_tox21-pxr-p1_300	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	300	286,111,53,23,14,11,7,2,2,2,1	1608,885,520,266,157,136,86,25,34,38,20	857	215	3.99665	0.56247	6.86836	0.65368	0.02652	0.60743	0.01953	0.37895	0.04771	4.20497	0.67667	7.05661	0.60975	0.05589	0.58319	0.03865	0.32258	0.09369
expression_tox21-pxr-p1_400	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	60,16,4,1,1,1,1	381,150,47,15,19,20,20	857	215	2.86102	0.63343	4.45518	0.56842	0.02833	0.5	0	0	0	2.85764	0.6324	4.45048	0.58188	0.0548	0.5	0	0	0
expression_tox21-pxr-p1_400	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	80,23,12,3,7,7,5,1,1,1	525,210,129,39,73,76,58,12,18,20	857	215	3.73567	0.59344	6.28446	0.6097	0.02628	0.57095	0.01813	0.28729	0.04827	3.82989	0.6393	6.38117	0.56085	0.05493	0.52763	0.03016	0.16471	0.07943
expression_tox21-pxr-p1_400	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	400	74,33,14,7,1,1	307,230,135,83,17,20	857	215	2.51614	0.61145	3.80937	0.6312	0.0264	0.57755	0.02094	0.34783	0.04455	2.5025	0.60145	3.80211	0.67366	0.05123	0.61422	0.04594	0.43243	0.08834
expression_tox21-pxr-p1_400	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	124,53,26,14,5,2,1,1,1,1,1	671,389,248,151,52,23,10,14,17,18,20	857	215	4.08372	0.60466	6.95812	0.60683	0.02736	0.56932	0.01656	0.2659	0.04684	4.10494	0.61454	6.98078	0.56405	0.05771	0.55546	0.03182	0.23256	0.08868
expression_tox21-pxr-p1_400	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	140,39,16,4,8,8,6,1,1,1	880,351,173,53,91,94,77,12,18,20	857	215	3.70986	0.58501	6.2497	0.62996	0.02653	0.57881	0.01828	0.30084	0.04701	3.83117	0.6359	6.39055	0.59076	0.05839	0.54502	0.03157	0.2093	0.08776
expression_tox21-pxr-p1_400	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	400	134,49,18,8,2,2,1	667,374,179,97,35,39,19	857	215	2.85827	0.62463	4.46727	0.62794	0.02907	0.50174	0.00148	0.00692	0.00588	2.85116	0.62019	4.46194	0.67623	0.05332	0.5	0	0	0
expression_tox21-pxr-p1_400	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	183,68,30,15,6,3,2,1,1,1,1	1014,518,290,165,69,41,28,14,17,18,20	857	215	4.05537	0.59806	6.91461	0.61449	0.02772	0.56593	0.01544	0.24096	0.04738	4.10554	0.62168	6.96771	0.60509	0.05603	0.53113	0.02997	0.16667	0.08295
expression_tox21-pxr-p1_400	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	154,56,26,10,8,8,5,1,1,1	830,438,262,121,89,96,58,12,18,20	857	215	3.69449	0.56434	6.26031	0.67506	0.02729	0.59182	0.01938	0.33696	0.04845	3.82541	0.61243	6.42596	0.63058	0.06125	0.55191	0.03422	0.24444	0.09091
expression_tox21-pxr-p1_400	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	197,74,37,17,12,9,6,2,2,2,1	1147,584,361,190,124,99,68,25,34,38,20	857	215	4.07671	0.59809	6.95723	0.60655	0.02721	0.56754	0.01679	0.26781	0.04693	4.16191	0.6498	7.02423	0.56031	0.06088	0.53807	0.02977	0.18824	0.09078
expression_tox21-pxr-p1_400	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	197,86,40,21,6,3,1,1,1,1,1	963,612,377,230,68,42,10,14,17,18,20	857	215	4.12734	0.61135	7.03199	0.65081	0.02761	0.58794	0.02144	0.37352	0.04463	4.12032	0.60627	7.0281	0.67415	0.05298	0.61767	0.04583	0.44248	0.09148
expression_tox21-pxr-p1_400	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	400	214,72,30,11,9,9,6,1,1,1	1185,579,306,135,107,114,77,12,18,20	857	215	3.72754	0.59045	6.27418	0.65183	0.02854	0.57195	0.01619	0.26822	0.04734	3.83288	0.63412	6.39753	0.63797	0.06173	0.53113	0.02857	0.16667	0.08323
expression_tox21-pxr-p1_400	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	256,89,41,18,13,10,7,2,2,2,1	1490,713,403,204,141,117,86,25,34,38,20	857	215	4.06844	0.59406	6.94876	0.62235	0.02823	0.58132	0.01985	0.32086	0.04801	4.15124	0.64183	7.01882	0.55245	0.06082	0.55191	0.03589	0.24444	0.08986
expression_tox21-pxr-p1_400	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	256,101,44,22,7,4,2,1,1,1,1	1306,741,419,244,85,60,28,14,17,18,20	857	215	4.05102	0.58358	6.93489	0.66595	0.02952	0.57701	0.01835	0.30518	0.04627	4.07666	0.59126	6.9708	0.66128	0.05811	0.55876	0.03802	0.28866	0.09029
expression_tox21-pxr-p1_400	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	270,107,51,24,13,10,6,2,2,2,1	1439,807,490,269,140,118,68,25,34,38,20	857	215	4.02622	0.56599	6.92047	0.68862	0.02717	0.6504	0.02339	0.50323	0.04218	4.12805	0.62056	7.01497	0.63418	0.05912	0.64544	0.04569	0.49573	0.08232
expression_tox21-pxr-p1_400	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	11	400	329,122,55,25,14,11,7,2,2,2,1	1782,936,532,283,157,136,86,25,34,38,20	857	215	3.99395	0.54881	6.89029	0.69668	0.02899	0.63921	0.02234	0.4764	0.04216	4.14825	0.63111	7.03429	0.67104	0.05781	0.63855	0.0444	0.47788	0.08135
expression_tox21-pxr-p1_500	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	65,16,4,1,1,1,1	414,150,47,15,19,20,20	857	215	2.86875	0.63381	4.46987	0.576	0.02788	0.5	0	0	0	2.86993	0.63325	4.47337	0.59659	0.05462	0.5	0	0	0
expression_tox21-pxr-p1_500	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	82,23,12,3,7,7,5,1,1,1	531,210,129,39,73,76,58,12,18,20	857	215	3.71012	0.58382	6.25259	0.62293	0.0249	0.57793	0.01782	0.3	0.04681	3.90487	0.68378	6.44218	0.52384	0.06067	0.52409	0.03215	0.17978	0.08561
expression_tox21-pxr-p1_500	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	500	83,36,14,7,1,1	342,250,135,83,17,20	857	215	2.4586	0.58697	3.74326	0.64637	0.02637	0.61919	0.02175	0.43991	0.04226	2.50117	0.60728	3.78778	0.64423	0.05406	0.62111	0.04596	0.45217	0.08672
expression_tox21-pxr-p1_500	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	139,54,26,13,5,3,1,1,1,1,1,1	733,394,248,144,45,36,8,10,14,17,18,20	857	215	4.36766	0.59156	7.55219	0.62483	0.02659	0.58657	0.01801	0.32884	0.04697	4.46602	0.64146	7.64911	0.56313	0.05973	0.56935	0.03393	0.27273	0.09347
expression_tox21-pxr-p1_500	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	147,39,16,4,8,8,6,1,1,1	917,351,173,53,91,94,77,12,18,20	857	215	3.74143	0.59857	6.28571	0.63063	0.02621	0.56402	0.01664	0.26479	0.04643	3.85286	0.65015	6.40544	0.54919	0.05854	0.52409	0.03281	0.17978	0.08379
expression_tox21-pxr-p1_500	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	500	148,52,18,8,2,2,1	733,394,179,97,35,39,19	857	215	2.84934	0.62277	4.45314	0.63059	0.02834	0.50694	0.00435	0.0274	0.01692	2.84765	0.62001	4.45529	0.69313	0.05412	0.5	0	0	0
expression_tox21-pxr-p1_500	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	203,69,30,14,6,4,2,1,1,1,1,1	1106,523,290,158,62,54,26,10,14,17,18,20	857	215	4.45539	0.62668	7.65743	0.58833	0.02853	0.51389	0.0071	0.05405	0.02702	4.45709	0.62919	7.65581	0.59353	0.05934	0.51384	0.01847	0.07792	0.06522
expression_tox21-pxr-p1_500	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	165,59,26,10,8,8,5,1,1,1	871,458,262,121,89,96,58,12,18,20	857	215	3.68484	0.56035	6.24898	0.67264	0.02871	0.60301	0.02101	0.37629	0.04767	3.86301	0.64698	6.43204	0.62359	0.0592	0.55172	0.03937	0.29412	0.08571
expression_tox21-pxr-p1_500	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	214,75,37,16,12,10,6,2,2,2,1,1	1215,589,361,183,117,112,66,21,31,37,18,20	857	215	4.32271	0.56829	7.50884	0.64176	0.02737	0.60835	0.01863	0.37534	0.04738	4.5034	0.67037	7.66605	0.59742	0.05656	0.54842	0.03533	0.24176	0.08956
expression_tox21-pxr-p1_500	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	221,90,40,20,6,4,1,1,1,1,1,1	1059,637,377,223,61,55,8,10,14,17,18,20	857	215	4.32775	0.56274	7.53002	0.68719	0.02632	0.64262	0.02264	0.48684	0.04152	4.43231	0.61393	7.63676	0.66055	0.0573	0.62116	0.04625	0.44643	0.08669
expression_tox21-pxr-p1_500	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	10	500	230,75,30,11,9,9,6,1,1,1	1257,599,306,135,107,114,77,12,18,20	857	215	3.71604	0.57516	6.28177	0.66268	0.02841	0.5831	0.01916	0.31978	0.04776	3.81685	0.614	6.40571	0.66205	0.05446	0.53788	0.0364	0.24742	0.08317
expression_tox21-pxr-p1_500	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	278,90,41,17,13,11,7,2,2,2,1,1	1588,718,403,197,134,130,84,21,31,37,18,20	857	215	4.3423	0.57636	7.53188	0.61074	0.02961	0.57806	0.01646	0.2807	0.04728	4.50757	0.66949	7.67616	0.50656	0.06478	0.51374	0.02644	0.12048	0.07259
expression_tox21-pxr-p1_500	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	285,105,44,21,7,5,2,1,1,1,1,1	1432,766,419,237,78,73,26,10,14,17,18,20	857	215	4.34431	0.57416	7.54029	0.67494	0.02837	0.63737	0.02295	0.4793	0.04134	4.40419	0.59726	7.61386	0.66137	0.05959	0.62806	0.04622	0.46552	0.08011
expression_tox21-pxr-p1_500	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	296,111,51,23,13,11,6,2,2,2,1,1	1541,832,490,262,133,131,66,21,31,37,18,20	857	215	4.31287	0.55526	7.51522	0.70021	0.02695	0.63235	0.02315	0.45688	0.04574	4.47419	0.63189	7.6846	0.61733	0.05846	0.60373	0.04534	0.42105	0.08333
expression_tox21-pxr-p1_500	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	12	500	360,126,55,24,14,12,7,2,2,2,1,1	1914,961,532,276,150,149,84,21,31,37,18,20	857	215	4.31436	0.55379	7.52112	0.69447	0.0295	0.65649	0.02374	0.51392	0.04184	4.46902	0.62885	7.68032	0.62155	0.06056	0.63146	0.04663	0.47934	0.08142
expression_tox21-rt-viability-hek293-p1_100	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	5	100	11,7,1,1,1	100,74,19,20,20	989	248	2.19041	0.6246	3.13162	0.53769	0.01769	0.5	0	0	0	2.19782	0.62713	3.14138	0.53772	0.03177	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	41,17,15,8,5,2,1,1	325,162,164,91,57,29,18,20	989	248	3.1291	0.62385	5.01049	0.57267	0.02001	0.5	0	0	0	3.12743	0.62467	5.00552	0.55781	0.04392	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	28,18,8,5,1,1	133,138,90,63,17,20	989	248	2.45158	0.59862	3.70591	0.59273	0.0201	0.54396	0.01361	0.18681	0.04054	2.51873	0.63291	3.77164	0.58333	0.04491	0.51369	0.02469	0.12766	0.06447
expression_tox21-rt-viability-hek293-p1_100	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	31,17,11,8,1,1	211,167,131,107,18,20	989	248	2.50657	0.6221	3.76895	0.5761	0.02183	0.5	0	0	0	2.51765	0.62733	3.78063	0.54844	0.04322	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	52,24,16,9,6,2,1,1	419,232,182,109,76,29,18,20	989	248	3.12887	0.62396	5.00983	0.58405	0.02057	0.5	0	0	0	3.12962	0.62549	5.00825	0.59323	0.04748	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	39,25,9,6,2,1	229,209,108,82,36,20	989	248	2.48362	0.60829	3.75067	0.57313	0.02426	0.54812	0.01463	0.20856	0.04172	2.51776	0.62926	3.77699	0.47865	0.05102	0.50417	0.02131	0.08791	0.05504
expression_tox21-rt-viability-hek293-p1_100	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	41,23,12,9,2,1	297,228,148,125,36,20	989	248	2.49676	0.61728	3.75894	0.57618	0.02149	0.5103	0.00616	0.04308	0.02316	2.51183	0.62443	3.7748	0.58917	0.04267	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	69,35,23,13,6,3,1,1	455,298,252,154,73,49,18,20	989	248	3.1097	0.60818	5.00304	0.60081	0.02191	0.5383	0.0126	0.16292	0.0411	3.12902	0.62443	5.00917	0.61734	0.04866	0.51369	0.0248	0.12766	0.06399
expression_tox21-rt-viability-hek293-p1_100	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	71,33,26,16,6,3,1,1	517,313,294,197,75,48,17,20	989	248	3.12726	0.62064	5.01323	0.58621	0.02269	0.50158	0.00133	0.00629	0.00529	3.13917	0.62695	5.02443	0.60074	0.04585	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	58,35,19,13,2,2	330,301,217,168,34,39	989	248	2.48081	0.6084	3.74483	0.59469	0.02339	0.54812	0.01463	0.20856	0.04172	2.49805	0.62047	3.75515	0.59825	0.05185	0.51042	0.02354	0.1087	0.06689
expression_tox21-rt-viability-hek293-p1_100	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	80,42,24,14,7,3,1,1	549,368,270,172,92,49,18,20	989	248	3.04837	0.57488	4.94698	0.61349	0.02373	0.57672	0.01597	0.27346	0.04653	3.21274	0.6882	5.04907	0.61131	0.05273	0.54494	0.03158	0.22222	0.0822
expression_tox21-rt-viability-hek293-p1_100	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	81,39,27,17,7,3,1,1	603,374,311,215,93,48,17,20	989	248	3.13416	0.62517	5.01799	0.52213	0.02326	0.5	0	0	0	3.14278	0.62838	5.0288	0.60231	0.0478	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_100	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	100	68,41,20,14,3,2	416,362,234,186,52,39	989	248	2.474	0.60285	3.74231	0.58555	0.02402	0.54934	0.01438	0.19835	0.04193	2.49526	0.61542	3.75967	0.60688	0.05033	0.54464	0.02959	0.20833	0.08132
expression_tox21-rt-viability-hek293-p1_100	rt_34_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	98,51,34,21,7,4,1,1	636,447,380,258,91,67,17,20	989	248	3.02614	0.559	4.93428	0.62938	0.02284	0.58886	0.01714	0.31714	0.04632	3.21835	0.67916	5.0784	0.60733	0.04843	0.51429	0.02864	0.16	0.0798
expression_tox21-rt-viability-hek293-p1_100	rt_41_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	8	100	108,57,35,22,8,4,1,1	722,508,397,276,109,67,17,20	989	248	3.11506	0.60834	5.01344	0.6093	0.02238	0.5497	0.01457	0.21333	0.04123	3.14328	0.62815	5.03025	0.61935	0.04838	0.50417	0.02131	0.08791	0.05504
expression_tox21-rt-viability-hek293-p1_200	rt_11_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	200	19,8,1,1,1,1	147,87,15,19,20,20	989	248	2.4977	0.6223	3.7508	0.57145	0.02137	0.5	0	0	0	2.51302	0.62648	3.77307	0.53996	0.03612	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_200	rt_12_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	61,21,11,9,7,5,1,1,1	450,201,125,101,76,58,12,18,20	989	248	3.35817	0.57853	5.55927	0.61131	0.02242	0.57708	0.01593	0.28571	0.04473	3.51219	0.66802	5.68833	0.57109	0.04899	0.50714	0.0217	0.08889	0.0582
expression_tox21-rt-viability-hek293-p1_200	rt_13_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	200	56,25,11,6,1,1	253,187,116,75,17,20	989	248	2.48282	0.60915	3.74733	0.58764	0.02378	0.54812	0.01463	0.20856	0.04172	2.50972	0.62761	3.76421	0.60283	0.04673	0.51042	0.02354	0.1087	0.06689
expression_tox21-rt-viability-hek293-p1_200	rt_14_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	53,28,16,10,3,2,1	312,236,173,115,35,33,20	989	248	2.79947	0.60995	4.37903	0.59513	0.02411	0.52735	0.01117	0.13068	0.03667	2.81974	0.61994	4.3996	0.58839	0.04537	0.51577	0.01727	0.07143	0.06
expression_tox21-rt-viability-hek293-p1_200	rt_21_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	80,29,12,10,8,6,1,1,1	588,283,139,119,94,77,12,18,20	989	248	3.44307	0.62023	5.64568	0.59238	0.02435	0.5	0	0	0	3.45386	0.6252	5.65732	0.62325	0.04606	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_200	rt_22_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	6	200	75,33,12,7,2,2	393,270,130,93,36,39	989	248	2.47483	0.60627	3.73712	0.61176	0.02415	0.54089	0.01357	0.18082	0.04228	2.49481	0.61795	3.75371	0.59989	0.04869	0.51935	0.02286	0.11236	0.06986
expression_tox21-rt-viability-hek293-p1_200	rt_23_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	71,35,17,11,4,3,1	442,308,187,132,53,51,20	989	248	2.82374	0.6236	4.40028	0.58165	0.02436	0.5	0	0	0	2.83233	0.62596	4.41273	0.58888	0.0443	0.5	0	0	0
expression_tox21-rt-viability-hek293-p1_200	rt_24_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	117,46,22,15,8,6,1,1,1	700,386,238,176,92,78,12,18,20	989	248	3.37599	0.58869	5.5746	0.61229	0.02372	0.56297	0.01543	0.24802	0.04405	3.47881	0.64909	5.65946	0.55811	0.05218	0.50744	0.02412	0.10753	0.0672
expression_tox21-rt-viability-hek293-p1_200	rt_25_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	112,48,27,19,10,7,2,1,1	733,420,296,215,111,91,31,17,20	989	248	3.41603	0.6115	5.60906	0.5932	0.02601	0.53524	0.01275	0.15686	0.03912	3.44655	0.62461	5.64387	0.58821	0.04673	0.50357	0.01508	0.04706	0.04082
expression_tox21-rt-viability-hek293-p1_200	rt_26_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	108,53,27,16,4,3,1	550,417,283,187,51,52,20	989	248	2.79346	0.60728	4.37234	0.60193	0.02666	0.54023	0.01404	0.18428	0.04094	2.80811	0.61482	4.38659	0.64438	0.05001	0.51339	0.0239	0.10989	0.06866
expression_tox21-rt-viability-hek293-p1_200	rt_31_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	136,54,23,16,9,7,1,1,1	838,468,252,194,110,97,12,18,20	989	248	3.42672	0.60989	5.63365	0.61225	0.02596	0.52485	0.01048	0.11561	0.03438	3.45409	0.62482	5.65855	0.63843	0.04929	0.5003	0.0099	0.0241	0.02174
expression_tox21-rt-viability-hek293-p1_200	rt_32_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	9	200	130,55,28,20,11,8,2,1,1	863,492,310,232,129,109,31,17,20	989	248	3.41869	0.60863	5.62012	0.59821	0.025	0.52086	0.01002	0.09942	0.03241	3.44331	0.61936	5.64791	0.56923	0.04888	0.5125	0.01111	0.04878	0.04255
expression_tox21-rt-viability-hek293-p1_200	rt_33_ps_5_re_0_st_0_xs_20_al_0.5_ld_1e-04	7	200	126,60,28,17,5,4,1	680,489,297,204,69,70,20	989	248	2.79455	0.6061	4.37692	0.62035	0.02574	0.53217	0.01293	0.15084	0.04036	2.81092	0.61323	4.39537	0.65212	0.04758	0.51905	0.01872	0.09302	0.05852
